aX;aY;aZ;gX;gY;gZ
0.061;-4.000;4.000;-212.891;-299.438;115.356
0.224;-3.375;4.000;-49.866;-90.088;53.345
0.047;-2.933;4.000;191.162;205.200;-78.491
-0.434;-3.034;4.000;392.151;412.781;-150.024
-0.445;-3.051;4.000;372.986;423.645;-125.305
-0.350;-2.918;4.000;197.144;331.116;-70.618
-0.274;-2.624;3.758;43.701;224.304;0.488
-0.334;-2.188;3.995;-39.124;139.038;78.247
-0.402;-1.882;4.000;-73.547;92.590;122.314
-0.347;-1.738;4.000;-81.848;80.994;128.967
-0.304;-1.683;4.000;-96.741;92.896;123.840
-0.292;-1.745;3.807;-109.253;122.314;113.525
-0.198;-1.814;3.248;-104.309;152.832;101.868
-0.182;-1.746;2.719;-105.408;174.133;90.637
-0.208;-1.573;2.226;-116.943;192.688;86.426
-0.194;-1.446;1.791;-123.718;202.393;87.402
-0.165;-1.418;1.375;-123.657;200.684;86.853
-0.057;-1.473;1.076;-146.912;193.848;84.412
0.125;-1.588;0.859;-203.003;184.631;84.473
0.288;-1.730;0.725;-266.052;156.250;94.482
0.364;-1.801;0.674;-325.012;124.451;106.689
0.338;-1.762;0.628;-373.352;119.446;117.004
0.283;-1.702;0.485;-382.019;137.756;121.216
0.223;-1.713;0.324;-366.150;164.978;109.131
-2.293;-0.528;-0.964;256.409;406.311;134.460
-1.267;-0.620;-2.235;403.748;461.609;127.808
-1.673;-0.801;-3.456;478.577;405.457;146.301
-2.779;0.274;-3.172;404.541;202.698;184.631
-2.421;0.889;-3.015;222.717;92.834;178.955
-1.904;1.060;-3.336;37.415;50.964;154.480
-2.287;1.062;-3.216;-15.076;-69.275;117.004
-2.446;1.146;-2.716;-38.452;-166.626;86.487
-2.690;1.430;-2.256;-113.953;-203.003;66.406
-2.951;1.696;-1.889;-158.569;-224.487;30.762
-2.991;1.644;-1.770;-151.733;-259.460;-32.715
-3.102;1.352;-1.638;-138.306;-303.650;-106.689
-2.748;0.765;-1.927;-80.688;-248.169;-137.390
-2.586;0.353;-2.190;56.274;-166.077;-152.954
-2.531;0.096;-2.393;186.035;-184.937;-168.640
-2.526;-0.238;-2.272;228.882;-226.440;-180.298
-2.442;-0.680;-2.021;211.487;-274.109;-188.782
-2.337;-1.030;-1.633;205.505;-320.740;-188.293
-2.222;-1.329;-1.239;229.553;-362.122;-187.500
-2.043;-1.669;-0.937;272.644;-390.076;-185.974
-1.825;-1.980;-0.638;326.599;-404.114;-183.838
-1.558;-2.302;-0.228;365.356;-402.344;-183.350
-1.214;-2.559;0.390;385.986;-378.540;-186.035
-0.859;-2.770;0.968;417.908;-328.735;-193.726
-0.591;-3.058;1.343;495.422;-262.573;-216.003
-0.815;-3.539;1.205;578.430;-207.214;-244.385
-0.717;-4.000;0.762;543.701;-209.534;-222.107
-0.691;-4.000;1.655;305.176;-302.979;-157.898
-0.678;-4.000;3.698;61.096;-455.688;-104.492
-0.743;-3.556;4.000;-15.015;-508.118;-1.465
-0.575;-2.748;4.000;29.846;-452.942;80.444
-0.384;-2.663;4.000;95.581;-306.152;50.354
-0.404;-2.838;4.000;216.003;-87.463;-38.391
-0.437;-2.873;4.000;393.494;149.780;-92.346
-0.542;-2.641;4.000;483.765;285.950;-101.990
-0.638;-2.715;4.000;418.762;287.842;-118.958
-0.435;-3.157;3.760;271.118;227.844;-112.183
-0.182;-3.611;3.623;108.337;157.532;-78.003
-0.047;-3.574;3.833;-7.812;99.365;-34.729
-0.070;-3.080;4.000;-48.523;74.951;14.465
-0.201;-2.543;4.000;-56.519;79.041;46.570
-0.282;-2.273;3.910;-80.872;91.797;59.570
-0.242;-2.215;3.800;-137.268;91.309;61.707
-0.117;-2.218;3.841;-211.487;79.834;60.059
-0.024;-2.082;3.880;-264.893;79.712;60.913
0.022;-1.918;3.728;-277.588;96.924;60.547
0.069;-1.808;3.442;-267.883;125.427;53.650
0.136;-1.832;3.093;-250.366;157.593;40.894
0.195;-1.953;2.641;-225.281;186.035;28.320
0.266;-2.077;2.174;-211.243;203.491;25.024
0.337;-2.206;1.787;-221.008;208.496;34.058
0.427;-2.324;1.513;-257.568;204.590;50.720
0.543;-2.471;1.372;-302.246;196.045;68.604
0.614;-2.503;1.315;-349.915;187.683;86.060
0.557;-2.412;1.263;-386.292;186.340;98.572
0.337;-2.307;1.213;-403.748;184.937;98.816
0.126;-2.248;1.089;-385.925;208.923;100.098
-0.096;-2.252;0.659;-323.364;271.851;110.046
-0.291;-2.235;0.052;-257.324;319.153;97.168
-0.473;-1.992;-0.411;-226.807;341.125;94.421
-0.633;-1.608;-0.828;-196.716;347.168;119.080
-0.746;-1.240;-1.227;-155.701;337.280;149.597
-0.783;-0.968;-1.462;-129.456;306.763;169.983
-0.793;-0.790;-1.435;-117.493;258.850;182.007
-0.755;-0.647;-1.253;-116.272;210.754;197.998
-0.806;-0.577;-1.023;-120.667;161.926;203.613
-0.824;-0.497;-0.727;-131.287;129.578;195.740
-0.776;-0.520;-0.427;-143.250;121.399;169.312
-0.837;-0.597;-0.266;-111.267;130.981;153.381
-1.173;-0.306;-0.248;-30.334;158.875;154.724
-2.047;0.494;-0.272;94.604;205.994;156.372
-1.838;0.864;-1.280;282.288;300.537;114.563
-0.747;-0.215;-3.015;335.754;378.845;4.944
-1.622;-0.181;-3.292;237.854;271.057;5.005
-1.980;0.885;-2.406;209.351;80.200;80.872
-1.858;0.990;-2.367;121.521;4.395;97.351
-1.587;0.632;-2.806;4.150;-39.307;51.086
-1.257;0.239;-2.660;-72.937;-105.530;3.540
-1.149;0.175;-2.476;-130.981;-167.236;10.925
-1.421;0.526;-2.314;-144.653;-200.623;45.471
-1.535;0.765;-2.076;-143.677;-197.937;41.809
-1.482;0.705;-1.908;-121.765;-184.265;4.333
-1.438;0.566;-1.915;-56.702;-177.612;-27.161
-1.396;0.381;-1.982;21.545;-192.139;-43.579
-1.470;0.321;-1.938;58.228;-208.679;-48.889
-1.480;0.296;-1.961;73.669;-185.852;-62.866
-1.485;0.272;-2.022;101.379;-188.538;-78.430
-1.598;0.211;-2.038;135.254;-213.867;-93.689
-1.609;-0.027;-1.996;165.283;-243.835;-106.628
-1.598;-0.386;-1.790;198.669;-284.180;-120.056
-1.615;-0.636;-1.462;228.149;-322.388;-126.465
-1.622;-0.879;-1.106;254.639;-347.961;-131.287
-1.610;-1.080;-0.752;290.466;-363.708;-142.151
-1.536;-1.234;-0.396;333.130;-367.187;-156.799
-1.385;-1.464;-0.075;379.639;-355.652;-170.471
-1.208;-1.761;0.241;429.077;-331.604;-179.504
-1.047;-2.062;0.520;479.248;-297.607;-178.894
-0.952;-2.179;1.068;499.939;-261.536;-176.147
-0.915;-2.433;1.586;470.581;-223.328;-182.190
-0.884;-2.787;2.091;368.408;-215.942;-177.063
-0.869;-3.066;2.635;226.440;-254.883;-161.438
-0.665;-3.133;3.457;61.523;-313.843;-131.653
-0.570;-3.051;4.000;-73.853;-338.135;-81.238
-0.318;-3.127;4.000;-125.427;-300.476;-15.564
-0.296;-2.974;4.000;-116.882;-247.559;54.688
-0.490;-2.572;4.000;-51.453;-156.311;87.463
-0.620;-2.006;4.000;71.045;-40.466;74.036
-0.672;-1.527;4.000;205.444;55.054;24.597
-0.710;-1.384;4.000;287.415;103.821;-28.870
-0.827;-1.353;4.000;303.894;121.948;-53.345
-0.935;-1.504;4.000;271.057;123.413;-52.979
-0.956;-1.638;4.000;173.584;104.248;-48.096
-0.843;-1.554;4.000;36.194;72.144;-33.752
-0.768;-1.340;4.000;-60.120;52.368;-8.240
-0.805;-1.059;4.000;-101.318;55.420;11.963
-0.899;-0.804;4.000;-108.887;83.557;11.780
-0.982;-0.716;4.000;-93.140;124.634;-5.066
-0.977;-0.790;4.000;-76.294;155.090;-21.484
-0.816;-1.011;3.923;-80.017;165.649;-30.640
-0.479;-1.479;3.784;-111.816;174.866;-28.503
-0.286;-1.692;3.589;-106.140;189.758;-28.625
-0.150;-1.863;3.300;-104.553;207.214;-27.466
-0.091;-1.933;2.949;-103.271;228.699;-23.071
-0.045;-1.985;2.529;-88.257;254.944;-19.592
0.024;-2.102;2.135;-77.087;281.189;-18.616
0.056;-2.252;1.722;-72.205;305.908;-15.991
0.091;-2.384;1.134;-63.599;329.468;-14.587
0.084;-2.390;0.417;-60.364;335.876;4.150
0.042;-2.202;-0.240;-82.214;314.087;21.484
-0.025;-1.911;-0.822;-105.286;262.085;41.321
-0.044;-1.767;-1.282;-141.785;221.741;72.144
0.019;-1.490;-1.374;-225.647;200.745;123.352
-0.039;-1.191;-1.250;-290.100;153.992;156.372
-0.073;-0.992;-1.058;-321.899;115.723;159.058
-0.078;-0.840;-0.941;-323.364;100.037;159.058
-0.132;-0.694;-0.828;-312.134;93.933;156.799
-0.160;-0.614;-0.807;-292.664;88.806;151.062
-0.164;-0.598;-0.841;-253.662;88.135;146.851
-0.191;-0.572;-0.910;-204.346;92.773;150.757
-0.286;-0.458;-1.037;-158.508;102.356;155.640
-0.437;-0.273;-1.218;-115.845;108.826;158.325
-0.633;-0.210;-1.467;-79.041;107.239;156.738
-0.792;-0.298;-1.691;-67.749;119.507;150.940
-1.050;-0.243;-1.914;-66.162;134.460;148.560
-1.339;0.035;-2.111;-43.945;139.709;140.808
-1.409;0.155;-2.364;-20.020;138.062;112.427
-1.397;0.027;-2.618;-5.920;119.690;72.815
-1.275;-0.098;-3.104;0.183;87.769;45.654
-1.208;-0.223;-3.120;3.296;38.940;32.104
-1.247;-0.105;-3.175;26.062;-4.578;28.198
-1.330;0.072;-3.097;54.810;-35.645;27.893
-1.423;0.220;-3.027;108.032;-59.448;13.672
-1.442;0.229;-2.925;159.058;-83.435;-6.836
-1.480;0.188;-2.899;215.759;-109.314;-23.437
-1.514;0.132;-2.912;259.644;-144.836;-35.217
-1.576;0.107;-2.896;285.889;-189.636;-47.974
-1.583;-0.023;-2.906;310.425;-232.483;-67.322
-1.651;-0.123;-2.852;337.219;-273.132;-87.830
-1.648;-0.317;-2.651;371.765;-312.378;-107.727
-1.604;-0.704;-2.369;421.021;-343.689;-126.099
-1.650;-1.154;-2.084;476.501;-363.831;-136.841
-1.759;-1.585;-1.754;535.156;-370.422;-134.277
-1.850;-2.071;-1.431;597.961;-361.145;-132.751
-1.704;-2.698;-1.021;649.841;-342.529;-135.681
-1.430;-3.371;-0.046;640.808;-326.477;-138.245
-1.060;-3.575;1.487;512.451;-307.495;-127.991
-1.135;-3.266;2.654;341.431;-270.630;-101.624
-1.626;-2.821;2.824;292.480;-209.412;-69.641
-2.046;-2.840;2.649;276.306;-163.818;-77.393
-1.935;-3.453;2.667;208.923;-181.824;-109.863
-1.591;-4.000;3.241;123.047;-247.009;-117.310
-1.316;-4.000;4.000;42.419;-296.387;-85.327
-0.970;-4.000;4.000;-1.404;-282.837;-33.020
-0.530;-4.000;4.000;-16.541;-215.881;-1.709
-0.237;-4.000;4.000;5.554;-114.441;3.906
-0.143;-4.000;4.000;75.562;2.319;-2.197
-0.098;-4.000;4.000;132.874;111.084;-2.747
-0.254;-4.000;4.000;145.813;173.523;3.784
-0.486;-3.813;4.000;115.906;199.707;28.625
-0.616;-3.143;3.966;65.796;213.745;46.204
-0.922;-2.621;3.695;20.691;207.886;46.692
-0.979;-2.428;3.471;-17.151;196.716;46.814
-0.840;-2.541;3.220;-50.293;185.120;46.448
-0.800;-2.706;3.038;-82.275;169.678;56.641
-0.742;-2.866;2.823;-107.666;158.813;66.040
-0.576;-2.990;2.627;-132.751;163.025;74.890
-0.439;-3.005;2.503;-157.959;178.284;86.121
-0.442;-2.921;2.270;-164.612;204.041;96.497
-0.390;-2.909;1.861;-157.104;240.234;99.976
-0.280;-2.948;1.413;-144.836;266.357;102.356
-0.214;-2.924;0.998;-139.099;271.301;114.075
-0.133;-2.899;0.595;-145.691;262.573;128.418
-0.060;-2.791;0.312;-169.800;244.690;145.386
0.009;-2.662;0.126;-205.627;220.276;160.339
0.092;-2.622;-0.041;-239.014;195.679;170.654
0.169;-2.576;-0.246;-282.349;180.786;183.105
0.147;-2.435;-0.412;-331.848;171.082;193.787
0.062;-2.189;-0.631;-367.065;171.021;197.998
-0.043;-1.875;-0.771;-392.944;180.725;194.763
-0.154;-1.566;-0.808;-424.805;204.163;184.204
-0.347;-1.203;-0.924;-424.744;234.619;164.795
-0.433;-1.024;-1.181;-378.845;258.850;131.165
-0.392;-0.933;-1.542;-312.317;276.489;112.244
-0.458;-0.642;-1.983;-251.099;270.508;148.987
-0.481;-0.322;-2.267;-222.839;224.854;208.191
-0.449;-0.121;-2.169;-226.868;147.217;245.544
-0.506;0.052;-1.746;-234.131;71.838;259.033
-0.577;0.246;-1.293;-232.056;32.043;253.113
-0.711;0.416;-1.010;-211.487;29.724;238.342
-0.861;0.598;-0.940;-168.884;57.983;209.778
-1.040;0.742;-1.031;-112.000;96.741;166.077
-1.213;0.748;-1.244;-65.674;124.695;124.756
-1.426;0.735;-1.613;-43.518;130.066;95.886
-1.674;0.731;-2.030;-39.673;110.474;77.759
-1.906;0.757;-2.388;-55.298;76.782;65.430
-2.092;0.728;-2.701;-71.899;40.955;51.025
-2.296;0.746;-3.027;-67.993;6.409;31.494
-2.509;0.821;-3.314;-47.791;-28.198;8.301
-2.638;0.800;-3.521;-34.302;-69.824;-23.010
-2.722;0.647;-3.538;-21.118;-118.469;-59.326
-2.799;0.376;-3.277;-5.432;-173.340;-93.201
-2.802;0.026;-3.066;26.062;-232.849;-122.375
-2.742;-0.305;-2.873;62.195;-288.330;-144.775
-2.707;-0.601;-2.688;79.895;-337.585;-155.640
-2.611;-0.839;-2.400;102.661;-378.784;-152.039
-2.580;-0.935;-2.067;151.489;-404.114;-144.287
-2.425;-1.070;-1.814;228.455;-408.936;-145.264
-2.316;-1.329;-1.520;321.472;-398.682;-152.466
-2.112;-1.578;-1.083;419.800;-376.953;-156.311
-1.925;-1.831;-0.658;521.973;-337.097;-168.274
-1.663;-2.124;-0.260;616.882;-283.142;-189.026
-1.385;-2.403;0.284;683.350;-221.558;-215.332
-1.152;-2.681;0.647;708.252;-152.649;-247.314
-0.871;-3.158;1.045;670.288;-96.252;-275.818
-0.621;-3.651;1.505;549.988;-75.562;-299.438
-0.502;-4.000;1.556;379.028;-92.957;-297.546
-0.213;-4.000;1.696;187.195;-158.386;-257.690
0.271;-4.000;2.287;9.338;-240.906;-201.660
0.554;-4.000;3.959;-81.299;-275.574;-37.720
0.531;-3.921;4.000;38.086;-201.111;17.334
0.439;-3.231;4.000;209.412;-85.022;18.738
0.323;-2.836;4.000;362.793;31.982;-10.803
0.345;-3.050;4.000;413.269;101.868;-43.884
0.464;-3.508;3.945;344.360;112.671;-54.321
0.486;-3.876;3.616;217.346;94.360;-39.368
0.410;-3.868;3.520;84.229;63.538;2.380
0.282;-3.572;3.764;-32.654;28.564;50.964
0.020;-3.026;4.000;-108.276;4.089;87.524
-0.114;-2.468;4.000;-140.198;-3.723;108.276
-0.216;-2.022;4.000;-146.484;18.799;102.783
-0.516;-1.510;4.000;-150.208;32.837;110.901
-0.723;-1.203;4.000;-155.396;61.279;104.309
-0.720;-1.263;3.820;-147.095;98.633;75.317
-0.650;-1.488;3.519;-137.878;122.070;52.979
-0.561;-1.580;3.278;-145.325;135.742;53.345
-0.473;-1.797;3.195;-166.748;141.724;49.194
-0.361;-2.083;3.039;-183.838;158.875;40.100
-0.203;-2.371;2.716;-193.542;188.721;36.743
-0.067;-2.552;2.304;-211.304;206.482;43.823
0.059;-2.638;1.915;-239.868;202.026;50.659
0.173;-2.683;1.617;-272.705;192.688;53.162
0.317;-2.753;1.301;-311.829;188.843;58.716
0.483;-2.834;1.049;-351.196;184.814;63.171
0.625;-2.841;0.839;-377.502;179.993;68.176
0.666;-2.732;0.579;-388.306;179.565;79.712
0.633;-2.557;0.344;-386.414;182.495;92.834
0.631;-2.510;0.207;-361.938;190.796;94.849
0.615;-2.472;0.049;-317.627;210.449;90.393
0.532;-2.309;-0.343;-247.314;240.784;93.689
0.360;-2.060;-0.905;-156.738;267.029;112.000
0.139;-1.588;-1.560;-94.666;270.935;144.897
-0.014;-1.147;-2.083;-58.044;236.633;170.593
-0.154;-0.813;-2.203;-62.500;173.157;187.195
-0.208;-0.608;-2.125;-88.501;93.933;189.514
-0.238;-0.546;-1.849;-85.693;15.564;172.180
-0.258;-0.524;-1.378;-72.571;-35.889;163.147
-0.334;-0.429;-0.962;-51.697;-50.964;165.527
-0.488;-0.328;-0.727;-2.930;-36.743;175.171
-0.739;-0.199;-0.543;46.387;-13.000;185.303
-1.038;-0.048;-0.472;57.251;12.695;189.331
-1.379;0.114;-0.552;14.648;38.757;178.772
-1.628;0.212;-0.779;-56.824;78.125;156.555
-1.838;0.342;-0.958;-96.252;112.000;159.241
-2.068;0.542;-1.357;-94.055;133.301;162.415
-2.158;0.694;-2.303;-72.571;169.434;138.000
-2.127;0.885;-3.498;-41.260;171.875;108.276
-2.126;1.011;-4.000;4.883;115.356;79.102
-2.015;0.979;-4.000;36.987;23.682;48.828
-1.989;0.840;-3.478;43.335;-68.665;26.611
-2.026;0.737;-2.643;74.402;-144.287;12.024
-2.106;0.740;-1.938;140.930;-182.861;3.113
-2.131;0.820;-1.468;187.012;-183.228;-12.939
-2.081;0.915;-1.262;204.590;-153.137;-33.020
-1.968;0.972;-1.381;223.328;-109.802;-52.124
-1.818;0.978;-1.770;260.498;-72.266;-75.134
-1.723;0.873;-2.167;297.791;-61.462;-108.521
-1.580;0.593;-2.386;317.749;-84.045;-150.085
-1.434;0.141;-2.355;316.833;-130.188;-187.622
-1.325;-0.304;-2.109;298.218;-179.993;-206.848
-1.222;-0.621;-1.702;271.057;-216.797;-211.426
-1.131;-0.922;-1.304;259.521;-234.680;-211.853
-0.964;-1.280;-0.959;261.536;-236.328;-208.313
-0.599;-1.802;-0.374;256.226;-224.976;-203.552
-0.075;-2.244;0.429;260.803;-189.636;-196.045
0.238;-2.681;0.659;302.612;-136.963;-188.843
0.324;-3.050;0.576;329.407;-104.431;-162.170
0.082;-3.171;0.566;265.320;-111.816;-121.765
0.001;-3.453;0.588;130.066;-163.025;-101.135
-0.142;-3.659;0.771;-1.160;-248.169;-87.158
-0.119;-3.575;1.625;-88.867;-342.712;-57.190
-0.115;-3.699;2.885;-108.704;-398.560;0.061
0.019;-3.766;4.000;-71.594;-361.389;75.806
0.488;-3.547;4.000;-4.822;-237.671;117.188
0.421;-2.727;4.000;119.629;-46.875;89.600
0.120;-1.995;4.000;299.438;105.713;-5.554
-0.428;-1.503;4.000;393.616;167.480;-55.237
-0.925;-1.286;4.000;351.562;154.724;-88.379
-1.177;-1.468;3.943;213.196;67.993;-128.967
-0.929;-2.127;4.000;53.955;-9.033;-133.240
-0.172;-2.907;4.000;-59.570;-61.646;-94.788
-0.021;-2.692;4.000;-104.431;-53.528;-41.626
-0.231;-1.904;4.000;-80.017;-31.616;10.437
-0.466;-1.363;4.000;-15.137;71.106;11.536
-0.610;-1.145;4.000;23.743;161.743;-36.255
-0.810;-1.169;4.000;50.598;219.788;-83.923
-0.697;-1.465;3.645;46.265;249.939;-94.116
-0.455;-1.756;3.419;-19.226;207.520;-64.758
-0.193;-1.939;3.403;-90.210;168.945;-28.381
-0.047;-2.020;3.356;-122.925;147.949;3.296
0.004;-2.077;3.179;-135.620;148.987;23.804
0.126;-2.231;2.835;-130.127;167.480;30.518
0.328;-2.496;2.454;-108.276;187.317;31.250
0.280;-2.439;2.096;-99.854;198.792;40.161
0.107;-2.343;1.776;-115.723;200.073;52.002
0.330;-2.222;1.443;-135.132;207.458;57.190
0.436;-2.191;1.234;-151.306;203.430;61.890
0.501;-2.106;1.013;-173.462;191.589;72.510
0.545;-2.011;0.759;-197.327;184.082;81.848
0.660;-1.967;0.524;-220.093;177.917;92.407
0.785;-1.920;0.349;-248.901;167.114;101.501
0.787;-1.789;0.180;-275.269;155.884;103.882
0.724;-1.629;-0.098;-283.875;147.217;97.168
0.586;-1.556;-0.363;-268.616;135.010;70.801
0.430;-1.445;-0.729;-221.924;123.535;19.165
0.249;-1.245;-1.235;-138.306;136.230;33.569
0.221;-0.963;-1.818;-73.975;186.646;107.788
0.110;-0.674;-2.227;-50.293;182.312;158.691
0.024;-0.333;-2.174;-46.265;141.052;203.064
-0.098;-0.105;-1.808;-20.996;74.280;230.591
-0.261;0.002;-1.334;12.512;9.338;232.971
-0.331;0.255;-0.836;52.429;-25.146;223.511
-0.452;0.266;-0.483;77.515;-41.870;178.345
-0.489;0.122;-0.237;80.078;-31.738;123.108
-0.526;-0.014;-0.151;71.777;7.263;96.130
-0.656;-0.054;-0.282;95.398;54.993;89.172
-0.736;-0.153;-0.593;137.451;95.337;85.144
-0.910;-0.092;-0.891;145.752;111.694;92.896
-1.634;0.748;-1.223;66.162;94.482;145.935
-2.032;1.406;-1.385;-5.859;96.191;148.621
-2.195;1.672;-1.790;-90.027;96.741;130.066
-2.253;1.725;-2.354;-153.259;78.918;107.788
-2.215;1.737;-3.053;-173.645;29.114;68.604
-1.984;1.541;-3.778;-157.166;-48.035;12.878
-1.917;1.204;-4.000;-125.916;-131.897;-31.677
-1.888;0.988;-3.997;-115.540;-181.824;-70.618
-1.771;0.756;-3.671;-102.661;-213.562;-106.689
-1.747;0.456;-3.197;-59.937;-257.080;-116.577
-1.708;0.253;-2.766;5.127;-280.334;-108.398
-1.721;0.215;-2.523;97.900;-279.663;-92.285
-1.844;0.271;-2.391;189.270;-276.733;-77.576
-1.890;0.199;-2.302;250.244;-281.921;-76.111
-1.870;-0.159;-2.131;276.794;-306.580;-88.135
-1.802;-0.591;-1.759;284.912;-342.590;-99.609
-1.701;-0.911;-1.220;286.926;-368.774;-100.952
-1.738;-1.169;-0.674;303.894;-380.859;-108.032
-1.937;-1.822;-0.231;302.185;-381.897;-111.694
-2.179;-2.424;0.366;283.264;-378.296;-107.422
-2.111;-3.109;1.314;276.062;-389.832;-112.549
-1.639;-3.787;2.225;274.597;-422.852;-101.868
-1.024;-3.961;3.356;259.033;-467.651;-42.542
-0.502;-3.546;4.000;250.366;-456.848;10.376
-0.494;-2.931;4.000;316.650;-327.942;14.221
-0.718;-2.785;3.917;392.334;-140.076;-15.076
-1.045;-2.876;2.871;396.179;-1.709;-74.951
-1.248;-2.916;2.170;351.440;29.785;-106.750
-1.492;-2.873;2.094;241.882;-22.644;-101.746
-1.480;-2.912;2.441;84.351;-100.098;-65.002
-1.220;-3.112;3.109;-69.702;-172.607;-15.869
-0.907;-3.099;3.982;-189.575;-211.975;34.180
-0.676;-2.713;4.000;-241.089;-196.045;72.754
-0.773;-2.188;4.000;-172.546;-108.948;78.247
-1.146;-1.833;4.000;-13.733;35.461;45.410
-1.392;-1.892;4.000;139.099;172.668;-9.399
-1.486;-1.733;3.765;192.078;228.577;-4.883
-1.663;-1.361;3.469;170.654;231.506;36.011
-1.713;-1.027;3.354;122.803;217.407;56.152
-1.650;-0.905;3.286;76.355;205.444;47.424
-1.542;-0.984;3.204;36.316;199.524;29.663
-1.399;-1.213;3.069;-2.197;196.350;19.897
-1.248;-1.512;2.928;-40.771;190.186;24.719
-1.047;-1.851;2.831;-60.181;189.148;41.809
-0.874;-2.161;2.589;-38.330;195.435;51.575
-0.641;-2.296;2.379;-4.395;200.989;40.344
-0.464;-2.250;2.255;34.424;214.111;32.166
-0.416;-2.129;2.067;86.426;227.295;27.954
-0.355;-2.059;1.740;137.024;234.375;16.541
-0.238;-2.046;1.401;163.208;229.980;6.470
-0.063;-2.062;1.131;157.593;207.703;10.376
0.137;-2.101;0.918;120.422;172.729;23.682
0.317;-2.095;0.860;48.218;135.864;41.321
0.397;-2.062;0.848;-38.696;107.605;55.603
0.436;-2.067;0.732;-118.103;104.492;61.218
0.434;-2.101;0.484;-179.687;114.441;57.068
0.342;-2.052;0.229;-229.309;124.573;50.110
0.209;-1.940;0.009;-282.288;135.498;44.312
0.140;-1.794;-0.145;-341.675;146.362;37.415
0.121;-1.690;-0.203;-403.870;160.645;30.273
0.106;-1.596;-0.263;-448.669;180.786;28.076
-0.010;-1.423;-0.324;-460.083;192.017;47.913
-0.153;-1.170;-0.416;-435.730;205.933;78.918
-0.294;-0.918;-0.556;-371.887;220.703;102.112
-0.440;-0.672;-0.707;-278.137;226.379;112.366
-0.585;-0.444;-0.907;-185.974;220.459;111.084
-0.657;-0.260;-1.093;-131.592;199.768;103.577
-0.589;-0.255;-1.199;-111.389;166.199;96.497
-0.527;-0.248;-1.185;-91.248;124.695;93.384
-0.450;-0.280;-1.143;-77.759;74.707;94.971
-0.449;-0.301;-1.097;-84.106;15.320;111.084
-0.705;-0.261;-0.910;-102.478;-54.382;122.375
-1.206;0.091;-0.637;-98.511;-27.344;155.701
-1.394;0.788;-0.472;-60.242;89.722;230.957
-1.893;1.359;-0.593;-44.006;147.949;220.581
-2.257;1.650;-1.056;-33.752;223.145;149.353
-2.079;1.433;-1.984;-31.250;311.768;68.542
-1.661;0.882;-3.034;-41.809;313.416;29.419
-1.393;0.356;-3.891;-59.753;216.919;10.681
-1.199;0.105;-4.000;-101.135;98.022;26.794
-1.063;0.085;-3.997;-151.367;-8.667;49.744
-1.099;0.034;-3.620;-151.123;-76.172;52.551
-1.115;0.137;-3.206;-67.810;-67.505;47.485
-1.299;0.207;-2.776;55.359;-107.178;48.828
-1.476;0.415;-2.463;144.958;-135.620;37.170
-1.573;0.453;-2.345;187.439;-174.438;9.277
-1.554;0.347;-2.233;199.036;-218.140;-19.958
-1.483;0.085;-2.099;204.773;-269.287;-43.457
-1.337;-0.176;-1.765;204.346;-322.021;-57.251
-1.171;-0.427;-1.364;210.999;-361.450;-66.162
-0.974;-0.613;-1.020;239.502;-376.343;-73.425
-0.842;-0.744;-0.798;281.860;-374.634;-85.754
-0.726;-0.837;-0.688;322.510;-363.281;-101.746
-0.619;-0.939;-0.644;360.901;-351.807;-116.089
-0.560;-1.042;-0.520;401.062;-345.154;-128.357
-0.653;-1.092;-0.128;438.477;-335.022;-140.869
-0.864;-1.278;0.213;461.304;-309.814;-157.471
-1.031;-1.531;0.703;439.575;-278.503;-178.833
-1.200;-1.855;1.481;342.468;-264.893;-199.890
-1.229;-2.298;2.293;208.618;-284.180;-208.069
-1.247;-2.505;3.058;71.045;-312.256;-188.904
-1.230;-2.358;3.733;-16.846;-306.519;-140.564
-1.145;-2.302;4.000;-11.902;-243.225;-104.492
-1.057;-2.583;4.000;44.617;-150.513;-105.225
-1.068;-2.971;3.873;103.943;-62.012;-118.408
-1.263;-3.132;3.667;148.376;13.367;-117.371
-1.500;-3.270;3.406;194.458;82.397;-104.187
-1.579;-3.358;3.285;227.173;126.221;-86.914
-1.506;-3.275;3.426;229.614;134.949;-71.167
-1.375;-3.288;3.627;208.740;128.540;-59.570
-1.308;-3.282;3.722;165.527;127.502;-42.053
-1.199;-3.213;3.719;105.835;128.357;-17.761
-1.076;-3.088;3.691;40.405;114.380;10.681
-0.986;-2.905;3.771;-25.757;83.801;38.208
-0.903;-2.602;3.897;-86.121;63.477;62.134
-0.852;-2.277;3.823;-120.483;65.430;77.820
-0.869;-2.033;3.602;-116.455;79.651;94.727
-0.896;-1.902;3.440;-95.093;97.168;112.122
-0.936;-1.945;3.395;-75.562;112.000;115.295
-0.749;-2.191;3.202;-24.292;128.662;115.295
-0.611;-2.316;3.064;-12.146;137.573;111.816
-0.428;-2.307;2.938;-21.118;142.395;106.567
-0.276;-2.349;2.719;-38.574;148.254;111.389
-0.199;-2.349;2.398;-41.321;174.927;120.056
-0.236;-2.313;2.045;-21.118;217.834;135.315
-0.151;-2.194;1.577;13.733;235.535;159.485
-0.135;-2.211;1.209;33.325;215.759;149.597
-0.160;-2.168;0.860;37.109;212.158;146.851
