aX;aY;aZ;gX;gY;gZ
-2.903;0.047;1.697;-196.350;220.703;-289.001
-3.008;-0.297;1.200;-172.607;207.581;-344.727
-3.014;-0.709;0.910;-160.706;176.147;-373.840
-2.816;-1.255;0.514;-157.593;141.907;-374.390
-2.564;-1.758;-0.033;-158.081;106.567;-343.506
-2.266;-2.022;-0.453;-179.016;57.434;-283.264
-2.055;-2.028;-0.593;-231.384;-6.104;-206.116
-1.921;-1.636;-0.773;-345.032;-125.977;-58.716
-1.903;-1.478;-1.002;-383.362;-176.941;-8.301
-1.867;-1.411;-1.326;-395.691;-227.112;22.583
-1.804;-1.498;-1.592;-378.784;-275.696;35.583
-1.728;-1.759;-1.778;-314.087;-321.655;31.982
-1.616;-2.145;-1.835;-219.421;-359.253;16.418
-1.471;-2.640;-1.634;-126.587;-391.418;-3.418
-1.163;-3.353;-1.093;-47.607;-416.382;-15.747
-0.712;-3.990;-0.463;5.737;-433.105;-10.254
-0.144;-4.000;-0.132;40.771;-445.435;12.085
0.499;-4.000;0.555;66.345;-466.919;54.871
1.216;-4.000;1.664;108.765;-484.863;104.614
1.881;-4.000;2.755;171.875;-472.656;142.395
2.320;-4.000;3.487;232.056;-428.833;182.251
2.582;-3.573;3.905;272.339;-373.840;231.201
2.606;-2.724;4.000;285.095;-319.580;293.091
2.436;-1.811;4.000;274.536;-272.583;367.493
2.020;-0.881;4.000;241.760;-235.046;443.787
1.449;0.134;4.000;184.998;-206.909;518.250
0.949;1.532;4.000;107.971;-187.805;591.003
0.445;3.043;4.000;45.959;-146.179;636.047
-0.014;4.000;4.000;7.568;-54.626;623.596
-0.506;4.000;4.000;-0.061;73.914;559.021
-0.998;4.000;4.000;32.837;194.092;457.764
-1.454;4.000;4.000;73.853;272.522;356.445
-1.798;4.000;3.461;76.782;306.458;280.212
-1.906;3.938;2.568;31.921;313.110;220.093
-1.798;3.693;2.032;-43.030;295.532;171.509
-1.641;3.438;1.705;-125.244;270.569;145.325
-1.513;3.291;1.626;-203.247;242.004;141.174
-1.413;3.231;1.762;-284.851;207.764;125.916
-1.439;3.024;1.920;-358.337;182.861;80.688
-1.635;2.555;2.093;-411.987;172.913;20.020
-1.968;2.012;2.276;-433.777;171.143;-44.250
-2.274;1.471;2.376;-410.278;168.457;-112.122
-2.611;0.944;2.371;-367.676;156.677;-173.767
-2.902;0.557;2.313;-341.614;129.700;-215.820
-3.110;0.421;2.261;-321.838;119.934;-242.920
-3.352;0.256;2.099;-284.729;140.076;-299.744
-3.418;-0.028;1.725;-229.004;153.748;-378.235
-3.370;-0.501;1.212;-160.645;155.396;-442.383
-3.167;-0.982;0.815;-115.112;136.536;-467.896
-2.899;-1.414;0.516;-115.479;91.614;-447.205
-2.546;-1.833;0.240;-152.832;44.556;-402.649
-2.146;-2.137;0.023;-205.994;5.615;-341.797
-1.854;-2.242;-0.239;-249.451;-30.762;-262.512
-1.639;-2.071;-0.405;-274.231;-70.251;-181.030
-1.472;-1.909;-0.577;-285.278;-111.450;-116.821
-1.417;-1.828;-0.867;-275.452;-148.315;-72.205
-1.304;-1.854;-1.126;-253.967;-188.721;-41.870
-1.216;-2.013;-1.345;-221.313;-234.558;-24.597
-1.136;-2.382;-1.621;-173.035;-277.222;-17.151
-0.964;-2.820;-1.701;-130.493;-307.739;-6.714
-0.789;-3.141;-1.681;-86.304;-314.453;18.616
-0.717;-3.315;-1.501;-20.996;-337.463;54.688
-0.533;-3.613;-0.956;51.208;-362.793;77.087
-0.166;-3.867;-0.266;128.845;-369.019;91.431
0.253;-4.000;0.231;198.914;-365.356;106.506
0.802;-4.000;1.001;237.915;-369.446;129.700
1.209;-4.000;2.144;238.159;-380.127;188.599
1.499;-4.000;3.265;221.558;-373.352;271.118
1.547;-3.465;4.000;206.421;-336.304;357.666
1.511;-2.182;4.000;205.627;-280.640;428.528
1.436;-1.061;4.000;185.547;-223.328;477.844
1.277;-0.018;4.000;139.893;-167.053;526.062
0.963;1.305;4.000;89.294;-103.027;582.336
0.534;2.783;4.000;61.035;-23.010;614.258
0.187;3.800;4.000;64.392;62.805;585.510
-0.170;4.000;4.000;88.318;146.973;510.681
-0.587;4.000;4.000;129.944;219.421;421.143
-0.933;4.000;3.859;158.325;269.653;336.914
-1.131;3.954;3.022;159.302;291.382;266.418
-1.210;3.510;2.289;130.554;287.048;220.398
-1.208;3.293;1.790;64.331;264.832;204.041
-1.160;3.280;1.562;-18.372;236.206;200.684
-1.058;3.327;1.672;-105.896;211.914;200.439
-0.982;3.491;1.920;-189.331;195.435;197.205
-0.968;3.486;2.102;-254.761;189.636;171.509
-1.030;3.500;2.298;-304.932;186.890;121.704
-1.183;3.424;2.485;-326.477;186.584;57.007
-1.366;3.203;2.604;-332.947;187.744;-12.695
-1.590;2.816;2.770;-335.937;185.120;-79.773
-1.740;2.220;3.231;-334.351;183.594;-141.541
-1.960;1.593;3.535;-308.777;195.374;-201.538
-2.211;1.261;3.439;-260.742;219.482;-253.723
-2.467;0.845;3.083;-215.698;239.258;-312.073
-2.583;0.341;2.702;-187.561;251.770;-373.169
-2.629;-0.056;2.241;-163.330;257.324;-413.574
-2.599;-0.380;1.797;-143.066;256.042;-427.429
-2.537;-0.595;1.263;-128.479;250.610;-417.969
-2.462;-0.853;0.730;-119.812;229.370;-396.973
-2.347;-0.967;0.313;-123.352;192.017;-362.732
-2.263;-1.011;0.022;-145.569;144.836;-320.740
-2.151;-1.222;-0.191;-201.294;94.238;-277.832
-1.952;-1.498;-0.218;-292.419;38.513;-224.365
-1.851;-1.525;-0.159;-376.038;-16.235;-155.701
-1.824;-1.566;-0.028;-419.800;-59.998;-94.177
-1.725;-1.412;0.086;-432.129;-87.036;-48.340
-1.822;-1.260;-0.385;-405.273;-99.915;-24.536
-1.926;-1.566;-1.095;-366.638;-124.390;-27.039
-1.839;-2.272;-1.696;-328.491;-174.622;-36.804
-1.698;-2.932;-1.916;-275.879;-244.995;-26.978
-1.611;-3.375;-1.922;-210.510;-310.913;-0.793
-1.489;-3.658;-1.572;-139.893;-365.784;31.128
-1.228;-3.994;-1.003;-61.707;-411.011;50.781
-0.836;-4.000;-0.259;6.531;-440.552;60.608
-0.353;-4.000;0.361;64.575;-438.782;79.956
0.185;-4.000;0.574;135.986;-425.781;114.563
0.690;-4.000;1.077;193.115;-422.302;152.710
1.138;-4.000;2.089;228.333;-426.697;195.679
1.514;-4.000;3.092;251.709;-408.813;247.375
1.756;-3.718;3.888;267.334;-375.854;307.251
1.905;-2.802;4.000;280.334;-325.317;354.736
1.827;-1.588;4.000;260.925;-266.052;410.767
1.624;-0.479;4.000;177.002;-206.238;480.835
1.373;0.897;4.000;61.523;-144.409;557.129
1.058;2.793;4.000;-31.128;-68.298;625.244
0.719;4.000;4.000;-37.842;42.114;625.488
0.305;4.000;4.000;54.749;166.931;512.939
-0.684;4.000;3.638;281.189;326.904;187.500
-0.856;4.000;2.341;290.344;340.393;111.694
-0.763;3.820;1.527;195.435;317.932;108.398
-0.633;3.929;1.272;42.725;274.719;156.433
-0.521;4.000;1.455;-116.821;237.366;219.238
-0.468;4.000;1.900;-243.896;218.567;235.657
-0.482;4.000;2.500;-318.176;218.872;177.246
-0.663;4.000;2.725;-306.519;235.657;57.983
-0.945;4.000;2.577;-260.498;251.892;-76.477
-1.177;3.363;2.553;-252.747;257.385;-172.729
-1.338;2.650;2.862;-276.855;254.150;-215.881
-1.472;2.216;3.091;-299.377;255.249;-231.506
-1.624;1.802;3.163;-293.945;258.789;-252.686
-1.739;1.469;3.174;-264.404;258.423;-283.142
-1.865;1.272;3.061;-222.473;263.855;-315.979
-2.071;0.962;2.938;-162.842;273.499;-360.718
-2.232;0.547;2.737;-97.168;284.729;-412.415
-2.368;0.091;2.227;-30.518;307.922;-450.684
-2.462;-0.372;1.428;27.832;331.238;-458.374
-2.518;-0.698;0.491;72.083;334.656;-432.983
-2.475;-0.896;-0.291;83.984;308.777;-392.578
-2.368;-1.247;-0.621;55.176;249.634;-353.271
-2.213;-1.511;-0.479;8.240;176.086;-302.429
-2.184;-1.374;-0.114;-37.720;111.816;-242.126
-2.086;-1.403;0.140;-99.854;63.965;-185.730
-1.955;-1.663;0.194;-203.430;33.203;-127.930
-1.873;-1.768;-0.040;-313.660;14.099;-54.626
-1.917;-1.556;-0.561;-386.414;1.282;20.996
-2.084;-1.249;-1.322;-414.795;-21.179;80.444
-2.320;-1.190;-2.159;-416.199;-71.106;120.850
-2.530;-1.184;-2.743;-426.147;-154.419;156.433
-2.685;-1.463;-2.786;-412.415;-253.784;181.946
-2.761;-1.615;-2.531;-347.534;-355.957;183.594
-2.669;-1.716;-1.936;-250.488;-437.378;156.189
-2.671;-2.318;-1.427;-156.189;-480.469;117.371
-2.458;-2.902;-0.855;-99.426;-499.390;93.567
-2.160;-3.533;-0.564;-38.696;-504.211;91.797
-1.873;-3.871;-0.229;26.672;-504.639;103.943
-1.216;-4.000;0.329;93.872;-509.766;105.896
-0.344;-4.000;0.823;193.176;-523.132;97.839
0.376;-4.000;2.041;249.573;-550.415;131.836
0.967;-4.000;3.526;256.042;-565.247;212.341
1.477;-3.664;4.000;223.022;-542.969;284.729
2.114;-2.796;4.000;137.329;-482.605;335.449
2.611;-2.020;4.000;77.759;-396.362;388.977
2.664;-0.979;4.000;71.289;-285.156;460.999
2.311;0.384;4.000;75.989;-154.419;530.945
1.887;1.707;4.000;78.918;-44.067;565.063
1.619;2.551;4.000;86.548;38.635;552.185
0.867;3.118;4.000;69.214;115.356;525.269
0.644;3.256;4.000;63.904;186.035;478.027
0.089;3.372;4.000;59.631;234.985;432.434
-0.292;3.424;3.995;31.677;277.222;395.996
-0.487;3.398;3.573;-15.564;305.664;349.365
-0.583;3.340;3.086;-61.340;320.374;301.331
-0.600;3.315;2.540;-106.262;329.041;258.118
-0.527;3.191;2.058;-150.208;333.984;213.562
-0.496;2.987;1.680;-177.979;331.360;165.833
-0.511;2.807;1.469;-191.467;321.716;119.629
-0.630;2.346;1.466;-190.002;308.105;67.871
-0.766;1.885;1.511;-185.059;296.631;21.118
-0.935;1.529;1.496;-195.801;289.734;-5.737
-1.065;1.353;1.555;-212.280;282.043;-20.752
-1.178;1.076;1.512;-203.674;264.465;-38.696
-1.316;0.816;1.443;-192.444;234.924;-59.326
-1.209;0.882;1.489;-201.965;210.632;-80.261
-1.321;0.939;1.501;-193.359;191.956;-100.830
-1.300;0.899;1.655;-191.040;162.903;-105.774
-1.169;1.144;1.956;-209.229;138.855;-108.215
-1.180;1.245;1.991;-191.223;130.310;-133.972
-1.171;0.956;1.764;-148.437;138.489;-174.316
-1.124;0.606;1.508;-132.568;145.752;-197.021
-1.035;0.306;1.251;-129.456;143.250;-197.815
-0.920;0.168;1.047;-125.488;138.428;-187.378
-0.859;0.096;0.793;-120.056;131.287;-174.927
-0.844;0.084;0.677;-127.686;112.244;-163.330
-0.793;0.121;0.734;-142.578;83.130;-153.625
-0.837;0.206;0.877;-152.649;56.641;-148.499
-0.746;0.243;1.136;-163.818;45.166;-157.959
-0.710;0.208;1.255;-164.185;50.049;-177.307
0.524;-0.070;1.359;-156.860;58.350;-190.491
-0.626;-0.369;1.628;-111.816;56.580;-158.508
-0.755;0.015;0.842;-56.335;110.962;-109.314
-0.708;-0.040;0.574;-105.347;132.263;-136.597
-0.781;-0.251;0.446;-102.661;90.942;-167.969
-0.852;-0.267;0.330;-115.295;47.607;-185.547
-0.948;-0.564;0.151;-126.221;14.771;-206.055
-1.066;-0.797;-0.190;-111.450;-7.019;-214.966
-1.380;-0.768;-0.560;-109.253;-19.531;-193.542
-1.624;-0.881;-0.776;-133.301;-31.128;-174.011
-1.596;-1.314;-1.006;-172.974;-49.927;-162.903
-1.662;-2.003;-1.539;-202.087;-72.754;-139.160
-1.708;-2.518;-2.156;-227.783;-99.426;-90.576
-1.679;-2.958;-2.863;-249.451;-125.305;-35.217
-1.608;-3.271;-3.468;-262.939;-165.527;17.883
-1.587;-3.397;-3.784;-255.249;-228.516;76.233
-1.658;-3.489;-3.761;-232.239;-304.138;128.723
-1.681;-3.525;-3.271;-209.106;-378.845;160.706
-1.434;-3.754;-2.612;-174.011;-439.087;177.124
-0.991;-4.000;-1.663;-110.107;-491.821;183.472
-0.547;-4.000;-0.786;27.405;-511.047;194.031
-0.154;-4.000;-0.180;175.903;-494.080;213.196
0.042;-4.000;0.249;266.541;-476.318;250.916
0.142;-4.000;1.125;298.523;-466.187;305.481
0.389;-4.000;2.333;276.855;-463.501;370.789
0.638;-3.223;3.516;235.413;-446.899;444.336
0.925;-1.981;4.000;197.388;-407.104;508.606
1.147;-0.741;4.000;174.316;-360.474;536.865
1.418;-0.150;4.000;163.818;-292.175;536.011
1.598;0.230;4.000;165.405;-218.750;524.658
1.476;0.800;4.000;192.078;-146.667;515.381
1.088;1.247;4.000;251.343;-51.086;484.741
0.558;1.485;4.000;296.143;51.392;439.331
0.044;1.493;4.000;280.518;131.165;409.363
-0.458;1.745;4.000;201.599;167.786;419.495
-0.881;2.431;4.000;63.904;173.767;456.726
-1.269;3.274;4.000;-65.247;178.711;473.450
-1.513;4.000;4.000;-173.035;192.322;454.651
-1.610;4.000;4.000;-234.009;211.609;384.705
-1.639;4.000;3.298;-222.717;251.465;143.066
-1.475;4.000;3.042;-231.812;253.540;16.418
-1.394;3.537;2.971;-245.483;251.892;-89.111
-1.354;2.469;2.892;-262.756;258.728;-171.936
-1.340;1.666;2.786;-280.029;268.738;-217.407
-1.328;1.111;2.637;-285.583;280.884;-232.971
-1.278;0.690;2.479;-282.471;290.344;-237.488
-1.250;0.344;2.267;-276.306;294.617;-226.379
-1.222;0.152;2.093;-259.094;288.025;-196.960
-1.183;0.080;1.970;-242.676;273.254;-164.307
-1.189;0.066;1.986;-237.427;252.808;-142.151
-1.232;0.045;2.039;-245.850;237.061;-132.141
-1.253;-0.100;2.032;-250.732;229.797;-137.817
-1.363;-0.245;1.848;-244.019;227.661;-151.367
-1.472;-0.358;1.555;-224.915;227.844;-164.368
-1.528;-0.512;1.244;-186.584;221.802;-181.946
-1.564;-0.645;0.876;-133.484;209.778;-199.585
-1.591;-0.717;0.490;-79.895;197.144;-212.219
-1.624;-0.817;0.089;-34.058;180.237;-219.543
-1.621;-0.811;-0.221;-9.460;151.917;-207.214
-1.587;-0.699;-0.385;-8.850;115.112;-181.824
-1.559;-0.683;-0.512;-17.700;75.684;-159.119
-1.527;-0.756;-0.637;-37.537;37.048;-136.963
-1.542;-0.762;-0.789;-74.280;-6.531;-103.271
-1.611;-0.681;-0.910;-124.084;-55.725;-61.523
-1.676;-0.496;-0.991;-194.031;-109.924;-16.663
-1.754;-0.360;-1.080;-263.367;-163.086;20.142
-1.804;-0.471;-1.212;-306.274;-218.567;43.091
-1.857;-0.684;-1.287;-330.505;-274.963;64.270
-1.932;-0.902;-1.342;-351.868;-320.557;86.792
-1.955;-1.369;-1.508;-355.835;-360.901;113.037
-2.015;-1.974;-1.721;-333.923;-405.090;149.841
-2.081;-2.680;-1.631;-305.908;-455.322;205.200
-1.964;-3.021;-1.094;-278.381;-499.634;275.757
-2.037;-2.757;-0.908;-214.294;-516.602;351.868
-1.996;-1.980;-0.670;-111.084;-515.747;406.067
-1.329;-1.223;0.221;-13.428;-503.967;389.099
-0.082;-0.721;1.685;70.679;-486.450;310.242
1.238;-0.817;2.724;154.846;-453.918;211.853
2.510;-1.971;3.453;192.810;-431.702;127.014
3.866;-2.954;4.000;171.143;-417.175;105.774
4.000;-2.710;4.000;197.021;-355.469;130.493
4.000;-1.784;4.000;295.227;-229.614;149.902
4.000;-0.837;4.000;361.450;-97.778;168.945
4.000;0.082;4.000;369.446;-17.761;203.857
4.000;0.612;4.000;346.985;35.522;246.887
3.899;0.732;3.985;290.894;84.351;284.058
3.240;0.481;3.803;248.291;130.005;307.373
2.551;0.106;3.489;241.516;171.692;323.669
1.711;-0.135;3.038;233.276;200.378;359.070
0.976;-0.206;2.716;193.298;203.430;420.349
-0.053;0.104;2.529;127.808;193.665;488.953
-0.437;0.429;2.845;56.641;186.768;532.288
-1.077;0.640;3.095;6.287;168.579;561.401
-1.580;0.946;3.005;-38.513;173.584;590.637
-2.033;1.052;2.659;-55.359;179.871;590.759
-2.562;1.323;2.416;-65.857;159.180;589.050
-2.756;2.209;2.330;-133.057;113.770;586.426
-2.703;3.177;2.161;-223.999;65.796;549.866
-2.533;3.932;1.969;-293.701;40.466;469.055
-2.331;4.000;1.878;-327.759;47.180;373.352
-2.174;4.000;2.080;-313.354;67.688;264.038
-2.078;3.434;2.247;-281.555;88.379;140.381
-2.039;2.549;2.162;-247.559;103.760;27.832
-2.025;2.154;1.928;-241.028;116.089;-46.082
-2.091;1.945;1.545;-244.690;118.774;-95.398
-2.060;1.818;1.353;-279.907;100.708;-128.723
-2.008;1.676;1.337;-340.576;73.364;-152.283
-1.898;1.477;1.539;-382.019;26.855;-179.443
-1.791;1.343;1.851;-407.532;-12.573;-205.994
-1.719;1.130;1.961;-402.649;-29.541;-234.558
-1.694;0.941;1.907;-380.249;-32.654;-264.221
-1.678;0.772;1.801;-350.220;-34.546;-291.809
-1.643;0.648;1.678;-315.979;-37.842;-314.209
-1.625;0.585;1.635;-283.691;-42.542;-332.764
-1.645;0.371;1.518;-244.995;-42.908;-349.854
-1.649;0.180;1.425;-220.764;-40.710;-360.046
-1.689;0.034;1.314;-202.087;-38.330;-362.854
-1.723;-0.020;1.249;-184.753;-36.133;-359.375
-1.761;-0.047;1.168;-170.715;-31.860;-354.492
-1.801;-0.194;1.068;-159.729;-28.015;-352.234
-1.841;-0.244;1.002;-151.855;-29.541;-342.041
-1.868;-0.354;0.937;-143.738;-34.668;-334.961
-1.919;-0.461;0.767;-130.493;-39.368;-335.022
-1.973;-0.567;0.557;-98.694;-49.927;-340.393
-1.993;-0.734;0.389;-58.411;-67.749;-347.717
-1.948;-1.125;0.159;-34.180;-89.539;-345.398
-1.930;-1.640;-0.129;-33.997;-113.220;-314.026
-1.901;-2.122;-0.300;-70.496;-146.240;-251.343
-1.904;-2.547;-0.329;-129.761;-190.369;-169.067
-1.926;-3.070;-0.454;-161.377;-233.704;-91.309
-1.913;-3.647;-0.792;-149.414;-268.250;-30.579
-1.900;-4.000;-1.022;-146.606;-306.519;19.287
-1.771;-4.000;-0.811;-176.880;-352.478;66.833
-1.608;-4.000;-0.606;-177.551;-387.756;109.619
-1.361;-4.000;-0.590;-126.038;-407.715;136.841
-1.007;-4.000;-0.754;-83.740;-422.791;158.081
-0.594;-4.000;-0.620;-57.922;-440.674;192.139
0.159;-4.000;0.155;-42.847;-462.891;217.407
1.099;-4.000;1.243;-31.982;-472.412;230.774
1.972;-3.908;2.194;10.498;-450.867;255.920
2.623;-3.458;2.877;77.209;-400.696;287.048
3.125;-2.678;3.176;137.268;-326.477;323.853
3.387;-1.825;3.287;193.481;-254.089;359.802
3.521;-1.038;3.630;225.159;-199.707;388.611
3.590;-0.215;4.000;233.521;-160.400;413.086
3.424;0.667;4.000;233.643;-116.211;436.340
3.043;1.270;4.000;248.840;-40.039;448.242
2.677;1.323;4.000;260.559;30.579;439.941
2.039;1.188;4.000;254.639;78.308;447.205
1.311;1.173;4.000;229.431;117.798;481.934
0.556;1.276;4.000;181.396;144.043;524.536
-0.171;1.424;4.000;122.253;163.147;567.871
-0.935;1.658;4.000;43.030;182.312;610.107
-1.652;2.077;3.827;-61.646;204.041;645.630
-2.246;2.637;3.494;-159.912;221.741;651.611
-2.527;3.384;3.274;-239.685;234.863;622.070
-2.496;3.903;3.084;-293.396;231.873;546.143
-2.413;4.000;2.663;-305.176;228.516;430.298
-2.050;3.810;1.710;-251.465;225.159;190.491
-1.791;3.330;1.255;-216.431;216.064;87.891
-1.455;2.767;1.013;-192.688;197.021;12.024
-1.208;2.272;1.022;-180.054;166.565;-34.912
-1.085;1.803;1.000;-162.048;139.709;-61.523
-1.051;1.466;0.901;-162.415;121.094;-69.397
-1.058;1.295;0.849;-189.209;97.168;-68.054
-1.088;1.202;1.076;-228.699;59.631;-67.993
-1.074;1.166;1.501;-278.320;21.179;-71.960
-1.125;1.200;1.904;-334.961;1.831;-79.773
-1.150;1.397;2.052;-363.281;4.272;-89.844
-1.363;1.516;1.874;-334.045;20.081;-110.535
-1.577;1.436;1.670;-280.640;31.128;-146.729
-1.920;1.230;1.480;-237.061;32.104;-198.059
-2.607;1.199;1.162;-202.393;31.372;-263.977
-3.173;1.263;0.680;-186.401;29.846;-370.239
-0.936;0.211;1.368;-189.392;-0.122;-507.507
-1.618;-0.686;2.088;-91.309;-67.322;-489.929
-1.941;-0.248;1.338;24.231;29.480;-334.778
-1.958;0.196;1.056;-4.395;65.918;-278.503
-1.832;0.220;1.161;-38.147;41.931;-271.973
-1.659;0.128;1.420;-93.506;21.973;-274.475
-1.627;0.080;1.343;-129.272;13.794;-274.231
-1.700;-0.068;1.091;-119.995;8.667;-271.729
-1.709;-0.112;0.958;-112.000;-2.563;-268.555
-1.683;-0.160;0.839;-113.892;-13.062;-272.339
-1.675;-0.198;0.757;-127.319;-23.743;-280.762
-1.582;-0.500;0.652;-143.005;-33.203;-289.673
-1.513;-0.774;0.527;-167.664;-41.992;-276.733
-1.456;-0.987;0.371;-198.120;-51.636;-246.765
-1.411;-1.259;0.098;-227.966;-67.322;-206.909
-1.386;-1.503;-0.168;-270.935;-93.689;-153.564
-1.451;-1.723;-0.459;-307.434;-131.653;-92.346
-1.495;-1.980;-0.749;-317.993;-179.321;-37.048
-1.545;-2.209;-1.127;-305.237;-231.384;3.967
-1.647;-2.546;-1.506;-282.227;-291.626;36.194
-1.722;-2.898;-1.661;-296.875;-364.624;71.777
-1.697;-3.116;-1.176;-384.277;-431.702;130.859
-1.455;-3.671;-0.712;-431.335;-482.178;192.078
-1.335;-4.000;-0.512;-369.934;-511.902;261.536
-1.241;-4.000;0.121;-296.448;-530.518;355.957
-1.002;-4.000;0.678;-212.524;-522.278;443.115
-0.572;-4.000;1.000;-67.688;-489.746;487.488
0.021;-4.000;2.296;51.392;-468.262;508.789
0.711;-3.999;4.000;70.801;-446.167;533.142
1.645;-2.751;4.000;47.424;-389.832;563.904
2.097;-1.897;4.000;112.427;-277.100;595.520
2.207;-0.962;4.000;197.876;-148.499;627.319
2.104;0.219;4.000;252.258;-63.965;636.353
1.684;1.449;4.000;296.204;1.770;633.789
0.968;2.686;4.000;291.138;77.881;646.729
0.170;3.728;4.000;237.915;145.020;665.222
-0.626;4.000;4.000;162.476;195.374;662.415
-1.440;4.000;4.000;87.219;256.287;628.601
-2.308;4.000;4.000;52.734;332.764;570.496
-2.973;4.000;4.000;38.269;397.949;509.521
-3.349;3.620;4.000;13.672;440.491;449.707
-3.506;2.996;3.403;-4.822;459.351;398.315
-3.626;2.575;2.313;-37.170;447.632;371.277
-3.622;2.563;1.272;-108.215;401.978;363.831
-3.459;2.801;0.621;-218.933;323.730;357.544
-3.182;3.142;0.270;-344.482;236.206;335.022
-2.886;3.568;0.142;-460.449;161.072;292.664
-2.492;3.793;0.183;-540.588;104.675;225.952
-2.103;3.617;0.260;-559.631;68.176;134.705
-1.835;3.057;0.224;-518.250;52.856;40.161
-1.639;2.515;0.229;-455.139;39.856;-28.259
-1.595;2.078;0.358;-400.208;21.240;-62.134
-1.609;1.916;0.531;-356.201;0.000;-69.885
-1.674;1.703;0.619;-301.636;-21.667;-71.960
-1.707;1.398;0.930;-250.366;-51.270;-75.256
-1.747;1.352;1.760;-211.975;-88.135;-79.468
-1.682;1.426;2.841;-184.998;-119.019;-98.755
-1.621;1.404;3.493;-185.608;-130.188;-140.930
-1.613;1.102;3.534;-208.862;-114.014;-194.519
-1.772;0.748;3.159;-206.848;-84.656;-236.206
-1.912;0.507;2.981;-195.251;-71.472;-262.451
-2.035;0.167;2.843;-189.331;-72.144;-298.523
-2.100;-0.174;2.530;-169.434;-62.134;-349.304
-2.373;-0.353;1.839;-129.028;-37.415;-390.686
-2.678;-0.418;1.134;-89.783;-17.700;-432.861
-2.479;-0.696;0.566;-67.932;-22.644;-484.131
-1.761;-1.163;0.372;-62.073;-54.688;-489.685
-1.550;-1.164;0.430;-41.565;-80.933;-395.325
-2.206;-0.783;-0.011;26.062;-80.200;-278.259
-1.922;-0.464;-0.033;14.160;-89.539;-244.202
-2.080;-0.208;-0.086;-20.081;-110.718;-207.581
-2.413;-0.133;-0.453;-14.038;-127.319;-169.983
-2.600;-0.575;-0.775;-35.706;-169.617;-160.339
-2.550;-1.109;-0.946;-103.088;-232.910;-163.879
-2.293;-1.602;-0.868;-178.406;-294.739;-155.396
-2.039;-2.206;-0.911;-235.352;-344.421;-138.184
-1.726;-2.872;-0.880;-255.493;-368.225;-116.882
-1.443;-3.468;-1.126;-247.559;-375.916;-83.435
-1.345;-3.953;-1.130;-218.323;-361.023;-31.921
-0.991;-4.000;-1.069;-162.292;-325.073;16.418
-0.929;-4.000;-0.928;-89.417;-317.749;61.707
-0.942;-4.000;-0.798;7.507;-311.584;99.609
-0.610;-4.000;-0.377;108.704;-314.148;112.061
-0.239;-4.000;0.352;177.063;-323.120;119.690
0.201;-4.000;0.634;240.234;-323.120;137.695
0.671;-4.000;1.084;284.180;-344.727;181.396
1.096;-4.000;2.027;258.606;-392.944;249.084
1.487;-3.992;3.028;209.473;-412.903;316.345
1.754;-3.413;3.986;155.701;-392.029;385.681
1.737;-2.519;4.000;117.920;-333.008;454.773
1.483;-1.343;4.000;90.637;-253.540;531.616
1.000;0.349;4.000;48.035;-195.068;671.509
0.483;2.197;4.000;-2.869;-125.427;767.700
0.090;3.937;4.000;-25.085;-33.386;792.969
-0.127;4.000;4.000;-34.668;65.918;728.027
-0.447;4.000;4.000;-41.382;155.518;608.643
-0.786;4.000;4.000;-21.606;233.765;483.521
-1.232;4.000;4.000;14.832;308.411;381.775
-1.592;3.365;4.000;20.142;364.441;323.425
-1.910;2.761;3.587;13.611;398.254;300.537
-2.201;2.540;2.996;-7.996;411.804;301.147
-2.441;2.375;2.412;-43.640;404.358;308.533
-2.619;2.387;1.833;-104.431;375.610;322.205
-2.651;3.044;1.127;-279.907;285.645;323.975
-2.569;3.337;0.872;-335.449;245.239;287.903
-2.410;3.496;0.644;-354.736;204.285;233.704
-2.293;3.535;0.489;-351.379;157.593;171.326
-2.055;3.524;0.487;-358.154;109.741;109.741
-1.868;3.430;0.670;-371.460;60.608;46.387
-1.707;3.069;0.868;-372.131;24.414;-23.315
-1.508;2.525;0.967;-358.887;6.531;-93.689
-1.308;1.966;1.044;-333.069;-2.258;-152.161
-1.158;1.557;1.076;-295.532;-8.118;-189.697
-1.108;1.254;0.984;-252.197;-11.475;-209.290
-1.152;1.042;0.824;-218.201;-14.221;-214.355
-1.201;0.785;0.591;-194.702;-21.301;-205.017
-1.304;0.572;0.269;-179.321;-35.828;-180.542
-1.384;0.408;0.099;-190.186;-73.181;-146.057
-1.545;0.448;0.268;-242.615;-131.775;-108.154
-1.683;0.741;0.680;-303.894;-188.599;-83.862
-1.873;1.057;1.084;-331.055;-223.450;-83.740
-2.022;1.149;1.452;-323.853;-234.497;-99.609
-2.078;1.143;1.804;-289.673;-228.455;-123.657
-2.294;0.992;1.957;-211.853;-206.909;-155.701
-2.778;0.844;1.579;-102.112;-157.837;-199.097
-3.468;0.791;0.821;-1.526;-116.516;-282.532
-2.963;0.174;0.417;55.359;-130.005;-429.382
-2.132;-1.021;0.982;65.552;-207.703;-514.771
-2.177;-1.442;0.808;132.446;-214.172;-418.213
-2.098;-1.379;0.256;195.129;-163.086;-309.326
-1.903;-1.300;-0.053;170.715;-160.889;-232.727
-1.815;-1.298;-0.068;92.041;-201.843;-157.471
-1.830;-1.071;-0.016;-30.579;-251.709;-80.750
